DEPART_NORMAL__HDDS_FROM_XN__BASE_OF_65_F,COLDEST_WIND_CHILL__F,NORMAL_GROWING_DEGREE_DAYS_XN__BASE_OF_50_F,DEPART_NORMAL__EDDS_FROM_XN__BASE_OF_65_F,COLDEST_WINDCHILL_TEMP__F,MINIMUM_FEELS_LIKE_TEMP__F,AVG_HEAT_INDEX_TEMP_ALL_HOURS__F,AVG_DAILY_TEMP_ALL_HOURS__F,LOWEST_WET_BULB_TEMP__F,NORMAL_AVG_DAILY_WET_BULB_TEMP_ALL_HOURS__F,AVG_DAILY_TEMP_ALL_HOURS__F
0.9,51.1,14.4,1.1,51.1,51.1,63.1,63.1,48.6,56.5,63.1
-0.5,54.0,14.4,-0.5,50.4,50.4,64.2,64.0,50.4,56.5,64.0
0.0,55.9,14.4,0.0,55.2,55.2,62.4,62.6,54.3,56.7,62.6
0.0,55.0,15.1,0.0,52.9,52.9,64.8,64.4,53.4,56.8,64.4
2.3,53.1,15.1,2.5,51.3,51.3,60.4,60.4,51.4,57.0,60.4
1.4,55.0,15.1,1.6,52.5,52.5,61.2,61.5,52.3,57.0,61.5
0.0,54.0,15.1,0.0,54.0,54.0,68.0,68.0,51.8,57.0,68.0
0.0,59.0,15.1,0.0,58.8,58.8,72.0,72.3,56.1,57.2,72.3
0.0,57.0,15.5,0.0,55.6,55.6,66.6,66.4,55.4,57.6,66.4
0.0,57.0,15.5,0.0,55.9,55.9,66.0,65.8,56.3,57.6,65.8
0.0,57.9,15.8,0.0,57.0,57.0,63.1,63.3,56.1,57.9,63.3
0.0,57.9,15.8,0.0,57.0,57.0,66.0,65.8,55.2,57.9,65.8
0.0,60.1,15.8,0.0,58.8,58.8,66.9,66.6,56.1,58.1,66.6
0.0,57.9,15.8,0.0,56.5,56.5,63.9,64.0,52.7,58.1,64.0
0.0,55.9,15.8,0.0,55.4,55.4,66.9,66.6,52.9,58.3,66.6
0.0,55.9,15.8,0.0,55.9,55.9,70.9,70.9,52.9,58.5,70.9
0.0,57.0,15.8,0.0,57.0,57.0,72.3,72.3,53.2,58.5,72.3
0.0,66.0,15.8,0.0,66.0,66.0,72.9,72.5,57.0,58.5,72.5
0.0,63.0,15.8,0.0,62.8,62.8,73.8,73.4,58.6,58.5,73.4
0.0,60.1,15.8,0.0,60.1,60.1,72.3,72.3,57.4,58.5,72.3
0.0,55.9,15.8,0.0,55.2,55.2,66.9,66.6,54.1,58.6,66.6
0.0,55.9,15.8,0.0,52.7,52.7,65.1,65.1,53.4,58.6,65.1
0.0,53.1,15.8,0.0,50.9,50.9,63.9,63.7,53.1,58.5,63.7
0.0,54.0,15.8,0.0,51.6,51.6,64.9,64.8,52.9,58.5,64.8
0.0,57.0,16.6,0.0,55.9,55.9,70.3,70.0,55.4,58.5,70.0
0.0,59.0,16.6,0.0,58.8,58.8,74.8,74.7,57.9,58.5,74.7
0.0,64.9,16.6,0.0,64.9,64.9,79.2,78.3,59.4,58.5,78.3
0.0,60.1,16.6,0.0,59.7,59.7,78.1,77.5,58.8,58.5,77.5
0.0,55.0,16.6,0.0,54.3,54.3,64.8,64.4,54.5,58.5,64.4
0.0,54.0,15.8,0.0,51.6,51.6,62.2,62.1,52.9,58.3,62.1
0.0,57.9,15.8,0.0,55.4,55.4,66.4,65.8,55.2,58.3,65.8
1.4,54.0,15.8,1.6,51.3,51.3,60.1,60.1,53.8,58.5,60.1
0.0,53.1,15.8,0.0,53.1,53.1,64.8,64.4,52.5,58.3,64.4
0.0,57.0,15.8,0.0,54.3,54.3,62.2,62.4,55.4,58.5,62.4
0.0,55.9,15.8,0.0,55.2,55.2,63.9,63.7,55.0,58.5,63.7
0.0,55.9,15.8,0.0,55.9,55.9,67.1,66.6,54.3,58.5,66.6
0.0,60.1,15.8,0.0,59.7,59.7,65.7,65.7,57.6,58.5,65.7
0.0,57.9,15.8,0.0,57.6,57.6,63.7,63.5,56.8,58.5,63.5
0.0,57.9,15.8,0.0,57.9,57.9,63.3,63.3,57.9,58.5,63.3
0.0,57.0,15.8,0.0,56.5,56.5,64.4,64.0,57.0,58.5,64.0
0.0,55.0,15.8,0.0,53.6,53.6,64.6,64.0,55.0,58.5,64.0
0.0,54.0,15.8,0.0,52.9,52.9,67.3,66.7,54.0,58.5,66.7
0.0,54.0,15.8,0.0,54.0,54.0,71.2,69.8,54.0,58.3,69.8
0.0,59.0,15.8,0.0,58.5,58.5,66.4,66.2,58.5,58.3,66.2
0.0,59.0,15.5,0.0,57.4,57.4,66.4,66.0,58.3,58.3,66.0
0.0,64.0,15.5,0.0,64.0,64.0,71.6,70.7,61.2,58.1,70.7
0.0,60.1,15.5,0.0,60.1,60.1,69.6,69.1,58.6,57.9,69.1
0.0,55.9,15.1,0.0,55.9,55.9,65.7,65.7,52.9,57.6,65.7
0.0,53.1,15.1,0.0,53.1,53.1,65.5,65.3,51.4,57.6,65.3
0.0,60.1,15.1,0.0,59.0,59.0,69.6,69.8,55.2,57.6,69.8
2.0,55.9,15.1,2.2,54.3,54.3,61.3,61.5,51.3,57.6,61.5
4.9,51.1,15.1,5.2,49.5,49.5,59.9,59.9,48.0,57.6,59.9
0.4,50.0,14.4,0.4,50.0,50.0,64.2,64.2,46.6,57.2,64.2
-0.5,57.9,14.4,-0.5,57.0,57.0,69.1,69.3,50.9,57.2,69.3
-0.5,57.0,14.4,-0.5,57.0,57.0,63.9,64.0,55.4,57.2,64.0
-0.5,57.9,14.4,-0.5,57.6,57.6,64.0,64.2,55.6,57.2,64.2
-0.9,55.9,14.0,-0.9,54.7,54.7,66.7,66.4,53.4,57.0,66.4
-0.9,55.9,14.0,-0.9,55.9,55.9,68.2,68.2,54.3,57.0,68.2
-1.4,55.9,13.5,-1.6,55.9,55.9,69.1,69.1,53.2,56.8,69.1
-1.4,57.0,13.5,-1.6,57.0,57.0,66.0,65.8,51.8,56.8,65.8
-1.4,53.1,13.5,-1.6,52.9,52.9,65.3,65.1,50.9,56.8,65.1
-1.4,60.1,13.5,-1.6,59.4,59.4,71.1,70.9,54.7,56.8,70.9
-2.0,59.0,13.0,-2.2,59.0,59.0,72.7,73.2,55.8,56.5,73.2
-2.0,61.0,13.0,-2.0,61.0,61.0,71.8,71.6,56.7,56.5,71.6
-2.3,57.0,12.6,-2.5,57.0,57.0,69.1,69.1,55.4,56.3,69.1
-2.3,55.9,12.6,-2.5,54.7,54.7,63.9,63.9,53.8,56.1,63.9
-0.9,55.9,12.6,-0.9,54.7,54.7,60.3,60.4,55.4,55.9,60.4
-0.5,54.0,12.1,-0.5,51.3,51.3,58.8,59.0,53.4,55.8,59.0
-0.5,55.0,12.1,-0.5,54.0,54.0,59.7,59.7,52.3,55.8,59.7
0.5,59.0,12.1,0.5,55.9,55.9,59.5,59.5,56.7,55.6,59.5
2.2,54.0,11.5,2.3,51.3,51.3,59.0,59.2,52.9,55.2,59.2
0.5,51.1,11.0,0.5,49.6,49.6,57.7,57.9,49.5,55.0,57.9
1.4,46.9,11.0,1.4,44.6,44.6,59.0,59.0,46.0,55.0,59.0
1.4,51.1,11.0,1.6,48.9,48.9,57.2,57.6,49.5,55.0,57.6
3.6,46.9,10.4,3.8,44.6,44.6,54.5,54.5,46.9,54.5,54.5
5.6,50.0,10.1,5.9,47.1,47.1,52.2,52.2,49.5,54.1,52.2
4.1,46.9,10.1,4.3,44.1,44.1,55.0,55.0,46.9,54.1,55.0
-0.9,53.1,9.5,-0.9,50.5,50.5,58.5,58.6,50.4,54.0,58.6
0.5,54.0,9.5,0.5,51.3,51.3,57.7,57.9,52.5,54.0,57.9
2.0,48.0,9.5,2.2,48.0,48.0,56.8,57.0,48.0,53.8,57.0
-0.9,50.0,8.5,-1.1,47.7,47.7,58.8,58.8,49.5,53.4,58.8
-5.0,53.1,8.5,-5.2,51.6,51.6,63.5,63.3,52.5,53.2,63.3
-5.0,55.9,8.5,-5.4,52.3,52.3,61.3,61.7,55.4,53.2,61.7
-6.1,53.1,7.9,-6.5,50.5,50.5,62.4,62.2,53.1,53.1,62.2
-6.5,54.0,7.9,-6.8,52.3,52.3,64.0,63.7,53.4,52.9,63.7
-7.4,55.0,7.6,-8.3,52.9,52.9,64.4,64.2,55.0,52.7,64.2
-8.1,57.9,6.8,-9.0,54.9,54.9,68.5,67.8,56.3,52.3,67.8
-8.1,55.9,6.8,-8.5,54.0,54.0,68.9,69.1,52.7,52.2,69.1
-3.6,53.1,6.8,-3.8,51.3,51.3,57.9,57.9,52.0,52.2,57.9
-7.6,55.9,6.5,-7.9,54.7,54.7,61.0,61.2,54.9,51.8,61.2
-6.8,53.1,6.1,-7.2,51.8,51.8,59.7,60.1,53.1,51.3,60.1
-2.9,54.0,6.1,-2.9,52.0,52.0,55.8,55.8,54.0,51.3,55.8
0.9,48.0,5.4,0.9,48.0,48.0,54.9,55.2,48.0,51.1,55.2
1.8,50.0,5.4,1.8,50.0,50.0,52.2,52.2,49.5,50.9,52.2
-2.9,54.0,5.0,-3.1,52.0,52.0,56.8,56.8,53.4,50.4,56.8
-8.1,54.0,4.5,-8.8,52.9,52.9,59.4,59.5,52.9,50.0,59.5
-4.5,52.0,4.5,-5.0,49.1,49.1,57.7,57.9,49.5,50.0,57.9
-3.1,50.0,4.0,-3.4,45.1,45.1,54.0,54.0,47.1,49.8,54.0
0.9,46.9,4.0,1.1,42.6,42.6,50.5,50.7,45.1,49.6,50.7
-0.4,46.9,3.6,-0.4,42.3,42.3,51.4,51.6,45.5,49.5,51.6
0.5,48.0,3.1,0.5,44.4,44.4,50.4,50.4,45.1,49.1,50.4
-2.0,50.0,3.1,-2.3,44.4,44.4,52.9,53.1,47.5,48.9,53.1
-2.3,50.0,3.1,-2.5,45.5,45.5,52.7,52.7,47.5,48.9,52.7
-0.4,46.0,2.5,-0.4,44.1,44.1,51.6,51.8,43.7,48.6,51.8
3.4,42.1,2.0,3.8,41.2,41.2,48.7,48.7,42.1,48.2,48.7
-5.9,48.0,2.0,-7.0,43.5,43.5,58.5,58.1,47.5,48.2,58.1
-11.2,55.0,1.4,-12.6,55.0,55.0,62.8,63.1,52.3,47.8,63.1
-7.6,53.1,1.4,-8.1,50.5,50.5,58.3,58.3,50.4,47.8,58.3
-10.1,55.9,1.4,-11.0,53.8,53.8,59.5,59.7,54.3,47.7,59.7
-11.0,55.9,0.5,-12.1,53.6,53.6,62.1,62.1,54.9,47.1,62.1
-10.4,55.9,0.5,-11.0,55.6,55.6,60.1,60.3,55.4,47.1,60.3
-9.5,51.1,0.5,-10.4,47.7,47.7,58.5,58.8,47.7,46.9,58.8
-3.1,46.0,0.0,-3.2,43.5,43.5,51.8,52.0,44.6,46.6,52.0
-1.1,43.0,0.0,-1.3,38.7,38.7,49.6,49.8,42.1,46.4,49.8
-2.0,44.1,0.0,-2.2,40.1,40.1,50.7,50.9,43.2,45.9,50.9
-5.0,46.0,0.0,-5.2,43.0,43.0,52.3,52.5,45.1,45.5,52.5
-5.6,45.0,0.0,-5.8,42.3,42.3,52.7,52.5,44.6,45.3,52.5
-4.7,44.1,0.0,-5.2,38.7,38.7,54.0,54.3,41.4,45.3,54.3
0.5,42.1,0.0,0.5,37.4,37.4,46.0,46.2,38.5,45.0,46.2
5.0,36.0,0.0,5.6,30.9,30.9,43.0,43.2,29.3,44.6,43.2
9.0,30.0,0.0,9.7,23.2,23.2,37.8,37.9,27.0,44.4,37.9
12.1,30.9,0.0,12.6,24.3,24.3,36.5,36.5,27.3,44.4,36.5
7.6,33.1,0.0,8.3,26.2,26.2,38.3,38.5,31.1,44.2,38.5
11.5,30.0,0.0,12.1,23.5,23.5,36.0,36.1,27.9,44.1,36.1
10.6,30.0,0.0,11.3,23.2,23.2,37.2,37.2,27.0,43.9,37.2
9.4,32.0,0.0,10.1,24.8,24.8,37.9,38.1,26.8,43.7,38.1
7.9,30.9,0.0,8.8,23.5,23.5,38.8,39.0,26.4,43.5,39.0
6.5,35.1,0.0,6.8,29.1,29.1,43.2,43.0,31.1,43.5,43.0
-1.1,42.1,0.0,-1.3,37.0,37.0,47.7,47.7,39.0,43.5,47.7
-2.0,45.0,0.0,-2.0,40.3,40.3,49.5,49.6,42.3,43.0,49.6
-3.1,45.3,0.0,-3.4,39.6,39.6,49.3,49.1,42.6,42.8,49.1
-4.9,44.1,0.0,-5.2,41.7,41.7,49.5,49.6,42.3,42.8,49.6
0.0,37.9,0.0,0.0,34.0,34.0,45.0,45.0,37.0,42.6,45.0
1.1,35.6,0.0,1.1,30.2,30.2,43.0,42.8,35.6,42.1,42.8
-4.0,44.1,0.0,-4.1,40.6,40.6,48.7,48.7,41.0,41.7,48.7
-4.0,43.0,0.0,-4.3,37.4,37.4,46.6,46.8,42.6,41.5,46.8
-2.9,44.1,0.0,-3.2,36.7,36.7,46.4,46.4,43.2,41.4,46.4
-4.7,44.1,0.0,-5.4,37.0,37.0,47.1,47.1,42.1,41.0,47.1
-7.2,44.1,0.0,-8.3,40.1,40.1,52.2,52.2,43.5,41.0,52.2
-2.5,35.1,0.0,-2.7,25.5,25.5,39.9,39.9,34.7,40.8,39.9
5.4,32.0,0.0,5.8,27.1,27.1,36.1,36.3,32.0,40.5,36.3
7.9,30.0,0.0,8.3,23.9,23.9,33.8,34.0,28.2,40.1,34.0
8.5,28.0,0.0,9.0,19.9,19.9,34.3,34.3,26.2,39.7,34.3
2.0,37.0,0.0,2.2,30.9,30.9,40.3,40.1,35.8,39.6,40.1
0.5,37.9,0.0,0.5,29.8,29.8,40.8,41.0,36.3,39.6,41.0
-1.6,39.0,0.0,-1.8,30.6,30.6,42.3,42.3,37.8,39.4,42.3
-1.4,39.9,0.0,-1.6,32.4,32.4,42.1,42.1,37.4,39.2,42.1
-0.9,37.0,0.0,-0.9,31.6,31.6,43.2,43.0,35.4,38.8,43.0
-6.5,45.0,0.0,-7.0,38.5,38.5,46.6,46.4,42.8,38.8,46.4
-3.4,39.0,0.0,-3.6,31.3,31.3,44.1,44.2,38.1,38.8,44.2
1.6,36.0,0.0,1.8,26.1,26.1,38.3,38.3,35.6,38.7,38.3
-0.4,39.0,0.0,-0.4,32.4,32.4,41.5,41.5,36.9,38.7,41.5
-5.4,39.9,0.0,-5.8,34.0,34.0,47.3,47.7,39.6,38.7,47.7
-0.4,37.0,0.0,-0.4,30.0,30.0,41.4,41.2,34.0,38.7,41.2
-4.0,38.8,0.0,-4.7,30.6,30.6,45.9,45.9,35.1,38.3,45.9
-7.6,44.1,0.0,-8.6,35.4,35.4,46.9,47.1,42.3,38.3,47.1
-6.1,41.0,0.0,-6.7,33.3,33.3,44.2,44.2,37.2,38.3,44.2
-1.4,39.0,0.0,-1.4,33.4,33.4,41.9,41.9,36.0,38.3,41.9
-0.5,33.1,0.0,-0.5,28.4,28.4,41.4,41.7,33.1,38.3,41.7
0.5,33.1,0.0,0.5,27.5,27.5,41.2,41.2,32.7,38.3,41.2
-1.4,39.0,0.0,-1.4,32.7,32.7,39.9,39.9,36.9,38.3,39.9
-2.5,39.0,0.0,-2.7,31.6,31.6,42.3,42.3,38.1,38.3,42.3
-3.6,39.0,0.0,-4.0,31.6,31.6,43.2,43.2,38.1,38.3,43.2
-3.6,39.0,0.0,-4.0,32.4,32.4,42.4,42.6,37.4,38.1,42.6
0.0,37.0,0.0,0.0,28.4,28.4,39.9,39.9,35.8,37.9,39.9
-1.4,37.9,0.0,-1.6,32.0,32.0,41.4,41.4,36.7,37.9,41.4
-6.1,41.0,0.0,-7.0,36.3,36.3,46.6,46.8,37.9,37.8,46.8
-2.5,37.9,0.0,-2.7,31.1,31.1,43.2,43.3,36.7,37.6,43.3
-4.0,37.9,0.0,-4.3,32.7,32.7,46.8,46.6,36.0,37.6,46.6
-2.5,41.0,0.0,-2.7,37.6,37.6,46.0,46.0,38.1,37.4,46.0
-6.1,44.1,0.0,-6.5,40.1,40.1,45.9,46.0,43.5,37.4,46.0
-4.5,39.9,0.0,-4.7,35.6,35.6,45.3,45.5,38.7,37.2,45.5
-3.6,36.0,0.0,-3.8,31.6,31.6,44.8,44.6,35.6,37.2,44.6
-5.0,44.1,0.0,-5.6,40.5,40.5,48.2,48.2,39.7,37.2,48.2
-6.1,42.1,0.0,-6.7,34.9,34.9,45.0,45.0,40.3,37.2,45.0
-0.5,37.0,0.0,-0.5,30.2,30.2,39.9,39.9,35.4,37.2,39.9
2.9,34.0,0.0,3.1,28.6,28.6,36.7,36.9,33.3,37.4,36.9
3.6,32.0,0.0,4.0,26.2,26.2,37.0,37.0,32.0,37.2,37.0
5.6,30.9,0.0,6.1,19.8,19.8,35.4,35.6,30.2,37.2,35.6
6.8,26.1,0.0,7.6,18.3,18.3,32.0,32.4,24.4,37.2,32.4
10.4,26.1,0.0,11.0,17.4,17.4,30.4,30.4,23.9,37.2,30.4
7.0,30.0,0.0,7.6,23.9,23.9,34.0,33.8,29.3,37.2,33.8
5.0,30.9,0.0,5.4,22.3,22.3,33.1,33.1,29.5,37.0,33.1
6.1,33.1,0.0,6.5,26.2,26.2,34.2,34.2,32.7,37.0,34.2
10.4,21.9,0.0,11.7,8.6,8.6,28.6,28.9,19.2,37.0,28.9
16.0,21.0,0.0,17.8,8.1,8.1,23.0,23.2,16.5,37.2,23.2
16.9,21.0,0.0,18.9,8.1,8.1,23.9,23.7,16.2,37.2,23.7
13.5,21.9,0.0,15.3,6.4,6.4,26.2,26.1,19.2,37.4,26.1
6.5,30.9,0.0,6.8,23.0,23.0,34.5,34.5,29.8,37.6,34.5
-0.4,37.0,0.0,-0.4,29.1,29.1,41.5,41.4,36.1,37.6,41.4
-6.5,41.0,0.0,-6.8,36.7,36.7,47.3,47.3,39.7,37.6,47.3
-1.1,37.0,0.0,-1.1,37.0,37.0,44.2,44.6,37.0,37.9,44.6
0.0,34.0,0.0,0.0,34.0,34.0,41.4,41.2,34.0,38.1,41.2
-0.9,37.9,0.0,-0.9,33.3,33.3,42.8,42.8,37.6,38.5,42.8
-4.0,37.9,0.0,-4.1,37.9,37.9,46.8,46.8,37.9,38.7,46.8
-6.8,46.9,0.0,-7.0,43.0,43.0,48.4,48.4,46.0,38.7,48.4
-6.5,46.0,0.0,-6.8,42.4,42.4,47.8,47.8,45.5,38.7,47.8
-2.9,41.0,0.0,-3.1,37.6,37.6,44.4,44.6,40.1,38.7,44.6
-0.9,36.0,0.0,-0.9,31.6,31.6,42.4,42.3,36.0,38.7,42.3
-4.0,43.0,0.0,-4.1,39.4,39.4,44.6,44.6,42.6,38.8,44.6
-5.4,41.0,0.0,-5.6,36.3,36.3,45.9,46.0,40.5,38.8,46.0
0.0,37.0,0.0,0.0,37.0,37.0,41.9,41.9,37.0,38.7,41.9
1.4,33.1,0.0,1.6,28.4,28.4,38.7,38.8,32.7,38.7,38.8
1.6,32.0,0.0,1.6,27.5,27.5,39.6,39.6,32.0,38.7,39.6
-2.5,41.0,0.0,-2.7,37.6,37.6,43.9,43.9,41.0,38.8,43.9
2.0,35.1,0.0,2.2,29.8,29.8,40.3,40.6,34.3,38.7,40.6
5.4,35.1,0.0,5.8,30.2,30.2,38.7,38.7,34.3,38.7,38.7
-1.1,39.9,0.0,-1.3,33.1,33.1,42.8,42.8,38.7,38.7,42.8
-3.6,41.0,0.0,-3.8,37.6,37.6,44.6,44.4,39.2,38.7,44.4
-5.0,44.1,0.0,-5.8,35.8,35.8,46.6,46.6,42.6,38.5,46.6
-9.0,46.0,0.0,-10.3,39.9,39.9,50.0,50.2,44.6,38.3,50.2
-3.1,39.0,0.0,-3.4,31.3,31.3,41.9,42.1,36.9,38.3,42.1
1.8,37.0,0.0,2.0,28.9,28.9,38.7,38.7,35.8,38.3,38.7
0.4,37.9,0.0,0.4,31.1,31.1,40.1,39.9,35.8,38.3,39.9
0.4,37.9,0.0,0.5,28.9,28.9,43.0,43.0,36.0,38.3,43.0
-2.5,39.9,0.0,-2.5,37.8,37.8,43.7,43.7,37.0,38.5,43.7
1.4,36.0,0.0,1.4,30.9,30.9,41.9,42.1,35.2,38.5,42.1
4.1,30.9,0.0,4.5,25.9,25.9,39.9,39.7,30.6,38.5,39.7
-2.0,39.9,0.0,-2.2,35.1,35.1,43.7,43.7,38.8,38.5,43.7
-1.4,39.9,0.0,-1.4,34.5,34.5,42.4,42.6,39.0,38.7,42.6
2.0,34.0,0.0,2.0,27.9,27.9,39.4,39.6,33.3,38.7,39.6
5.0,30.9,0.0,5.2,24.3,24.3,36.3,36.5,30.9,38.8,36.5
3.1,30.9,0.0,3.2,25.0,25.0,38.7,38.7,30.9,38.8,38.7
-5.6,35.1,0.0,-6.1,28.4,28.4,47.1,47.1,34.3,38.8,47.1
-2.9,35.1,0.0,-3.1,30.7,30.7,49.5,49.5,33.8,39.2,49.5
-0.4,35.1,0.0,-0.4,29.1,29.1,45.7,45.9,33.3,39.2,45.9
-2.9,41.0,0.0,-3.1,34.9,34.9,45.1,45.1,40.1,39.4,45.1
-2.9,44.1,0.0,-3.2,38.1,38.1,46.4,46.4,39.7,39.4,46.4
-1.1,42.1,0.0,-1.3,36.5,36.5,45.9,46.0,39.0,39.6,46.0
-1.4,41.0,0.0,-1.6,36.1,36.1,45.7,45.5,38.8,39.6,45.5
-4.5,43.0,0.0,-5.0,37.9,37.9,46.6,46.6,42.1,39.7,46.6
-1.4,36.0,0.0,-1.6,30.2,30.2,44.4,44.8,35.6,39.7,44.8
0.5,36.0,0.0,0.7,30.2,30.2,41.2,41.4,35.6,39.9,41.4
-2.0,34.0,0.0,-2.0,28.6,28.6,44.6,44.4,34.0,40.1,44.4
-4.3,45.0,0.0,-4.7,40.6,40.6,52.0,52.2,37.4,40.3,52.2
-2.5,44.1,0.0,-2.7,42.3,42.3,47.3,47.5,39.4,40.3,47.5
-2.9,43.0,0.0,-3.2,37.8,37.8,47.1,47.3,38.8,40.3,47.3
0.0,39.0,0.0,0.0,33.6,33.6,46.0,46.2,36.3,40.3,46.2
-0.5,41.0,0.0,-0.5,36.1,36.1,45.0,45.0,39.7,40.5,45.0
-2.5,43.0,0.0,-2.7,38.3,38.3,46.0,46.0,42.6,40.6,46.0
-1.4,41.0,0.0,-1.6,36.3,36.3,45.3,45.5,39.7,40.6,45.5
-1.1,39.9,0.0,-1.3,35.6,35.6,44.8,45.0,39.0,40.6,45.0
0.0,37.9,0.0,0.0,35.2,35.2,45.0,45.3,36.0,40.8,45.3
3.1,33.1,0.0,3.1,29.8,29.8,42.4,42.4,33.1,41.2,42.4
3.1,39.0,0.0,3.4,31.3,31.3,41.7,41.5,37.4,41.4,41.5
0.0,41.0,0.0,0.0,33.8,33.8,43.7,43.9,39.2,41.7,43.9
0.0,39.9,0.0,0.0,31.8,31.8,43.3,43.5,37.0,41.9,43.5
1.1,39.0,0.0,1.1,32.4,32.4,44.1,44.1,36.9,41.9,44.1
-4.5,44.1,0.0,-4.7,41.2,41.2,50.5,50.4,41.9,41.9,50.4
-7.9,45.0,0.0,-8.1,43.5,43.5,53.8,54.0,44.6,41.9,54.0
-3.6,45.0,0.0,-3.8,41.2,41.2,48.9,49.1,42.3,42.1,49.1
0.0,37.0,0.0,0.0,33.4,33.4,45.9,46.0,37.0,42.3,46.0
-0.5,39.0,0.0,-0.5,32.9,32.9,46.6,46.8,38.1,42.4,46.8
2.0,39.0,0.0,2.2,35.2,35.2,45.0,45.1,38.5,42.6,45.1
-1.1,37.9,0.0,-1.1,32.7,32.7,47.5,47.5,37.9,42.4,47.5
-3.1,43.0,0.0,-3.2,39.4,39.4,49.1,49.5,41.2,42.4,49.5
0.9,42.1,0.0,0.9,37.0,37.0,45.3,45.3,40.3,42.4,45.3
-1.6,42.1,0.0,-1.8,37.8,37.8,46.8,46.8,40.3,42.4,46.8
-1.4,44.1,0.0,-1.4,39.0,39.0,47.7,47.7,43.5,42.6,47.7
2.5,37.0,0.0,2.9,29.1,29.1,44.8,45.0,36.1,42.6,45.0
3.6,37.9,0.0,4.0,29.1,29.1,41.9,42.1,36.3,42.6,42.1
-0.5,37.0,0.0,-0.5,28.9,28.9,47.5,47.5,34.5,42.6,47.5
-7.0,41.0,0.0,-7.4,38.8,38.8,53.8,53.8,38.8,42.6,53.8
-9.5,48.9,0.0,-9.9,45.9,45.9,54.9,55.2,45.9,43.0,55.2
-2.3,43.0,0.0,-2.5,37.4,37.4,48.9,48.9,40.8,42.8,48.9
1.1,42.1,0.0,1.3,36.0,36.0,45.9,45.9,40.3,43.0,45.9
1.4,42.1,0.0,1.6,36.3,36.3,46.0,46.0,40.6,43.0,46.0
1.1,41.0,0.0,1.1,36.1,36.1,45.5,45.5,39.7,43.0,45.5
-1.4,43.0,0.0,-1.6,36.3,36.3,47.5,47.5,42.1,43.0,47.5
-2.5,39.9,0.0,-2.5,36.7,36.7,51.3,51.1,38.7,43.0,51.1
-11.9,51.1,0.0,-13.1,47.3,47.3,62.6,63.1,44.2,43.0,63.1
1.1,41.0,0.0,1.3,35.1,35.1,47.3,47.7,37.2,43.2,47.7
3.4,37.9,0.0,3.6,33.3,33.3,44.2,44.4,35.6,43.5,44.4
2.0,39.9,0.0,2.2,34.0,34.0,45.7,45.9,38.5,43.5,45.9
-1.6,37.0,0.0,-2.0,31.1,31.1,50.5,50.5,35.8,43.7,50.5
-6.8,41.0,0.0,-7.2,41.0,41.0,55.8,56.1,39.2,44.1,56.1
-1.4,44.1,0.0,-1.4,40.6,40.6,49.5,49.6,41.7,44.1,49.6
-1.4,42.1,0.0,-1.6,38.3,38.3,49.6,49.8,41.2,44.2,49.8
-1.4,42.1,0.0,-1.4,42.1,42.1,49.5,49.5,42.1,44.2,49.5
-2.9,46.9,0.0,-3.1,43.9,43.9,51.1,51.3,44.2,44.6,51.3
-3.1,44.1,0.0,-3.2,41.7,41.7,52.2,52.3,43.2,44.6,52.3
-5.4,44.1,0.0,-5.8,40.6,40.6,55.2,55.4,42.6,44.6,55.4
-8.6,45.0,0.0,-9.2,42.3,42.3,59.0,59.2,44.1,44.8,59.2
-12.6,46.9,0.0,-13.3,46.9,46.9,61.9,62.2,44.6,44.8,62.2
-5.4,48.0,0.0,-5.8,43.9,43.9,53.8,54.0,46.0,45.0,54.0
-4.0,46.9,1.1,-4.3,44.1,44.1,51.8,52.0,45.1,45.3,52.0
1.1,45.0,1.1,1.3,43.5,43.5,48.0,48.2,43.7,45.5,48.2
0.7,43.0,1.1,0.7,39.4,39.4,48.0,48.2,42.6,45.5,48.2
0.0,46.0,1.1,0.0,42.6,42.6,48.7,48.7,44.2,45.5,48.7
-0.9,45.0,1.1,-0.9,41.7,41.7,50.4,50.4,44.2,45.7,50.4
-0.9,46.0,1.1,-1.1,41.9,41.9,49.8,50.0,43.2,45.7,50.0
0.9,43.0,1.4,0.9,38.3,38.3,49.1,49.3,42.6,46.0,49.3
1.6,44.1,2.2,1.8,38.7,38.7,48.9,48.9,42.3,46.2,48.9
-0.4,44.1,2.2,-0.4,41.2,41.2,50.4,50.5,43.5,46.4,50.5
-2.3,42.1,2.2,-2.5,39.9,39.9,54.1,54.3,41.2,46.4,54.3
-0.4,46.0,2.2,-0.4,41.9,41.9,51.1,51.3,42.4,46.6,51.3
1.1,43.0,2.5,1.1,41.0,41.0,50.5,50.7,40.8,46.8,50.7
-4.5,44.1,2.5,-4.9,39.0,39.0,56.7,56.8,41.7,46.9,56.8
-10.1,48.0,2.9,-10.6,48.0,48.0,63.5,63.3,45.1,47.3,63.3
0.0,43.0,2.9,0.0,38.7,38.7,51.4,51.8,42.1,47.3,51.8
-1.1,41.0,2.9,-1.1,36.9,36.9,53.2,53.2,40.1,47.3,53.2
-4.3,44.1,3.6,-4.5,43.5,43.5,59.0,59.2,42.3,47.7,59.2
-11.3,50.0,3.6,-11.7,47.7,47.7,64.9,65.1,47.1,47.7,65.1
